City,feasibility,Avg_LCOE,Avg_PPB,Avg_TLPS,Solar_Radiation,Temperature,Schedule_Start,City_Order
Shanghai,78.202947845805,0.0781230162519524,8.804386980578421,18.807785837742593,164.7178082191781,17.608885999086755,2.0,0
Harbin,79.31783824640968,0.08034124193856457,9.17051838602595,18.42093712010574,158.63070776255708,5.674454284246576,1.0,1
Lasa,87.81179138321995,0.0786221410814895,8.998680060299542,12.506109406274781,245.13310502283105,9.457398438356165,2.0,2
Urumqi,79.58238851095994,0.07898031453592018,8.972538498528781,17.205581640181784,175.56917808219177,8.471711560159816,1.0,3
Haikou,84.76946334089192,0.07483781736644457,8.406680401660715,15.555614931893642,196.51826484018264,25.46189118242009,1.0,4
