Time,UNZ_0:SHANGHAI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],UNZ_0:CSHANGHAI ANN CLG .4% CONDNS DB:Des Sens Cool Load [W],UNZ_0:SHANGHAI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],UNZ_0:CSHANGHAI ANN CLG .4% CONDNS DB:Des Cool Mass Flow [kg/s],UNZ_0::Des Latent Heat Load [W],UNZ_0::Des Latent Cool Load [W],UNZ_0::Des Latent Heat Mass Flow [kg/s],UNZ_0::Des Latent Cool Mass Flow [kg/s],UNZ_0::Des Heat Load No DOAS [W],UNZ_0::Des Sens Cool Load No DOAS [W],UNZ_0::Des Latent Heat Load No DOAS [W],UNZ_0::Des Latent Cool Load No DOAS [W],UNZ_0:SHANGHAI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],UNZ_0:SHANGHAI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],UNZ_0:CSHANGHAI ANN CLG .4% CONDNS DB:Cooling Zone Temperature [C],UNZ_0:CSHANGHAI ANN CLG .4% CONDNS DB:Cooling Zone Relative Humidity [%],UNZ_1:SHANGHAI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],UNZ_1:CSHANGHAI ANN CLG .4% CONDNS DB:Des Sens Cool Load [W],UNZ_1:SHANGHAI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],UNZ_1:CSHANGHAI ANN CLG .4% CONDNS DB:Des Cool Mass Flow [kg/s],UNZ_1::Des Latent Heat Load [W],UNZ_1::Des Latent Cool Load [W],UNZ_1::Des Latent Heat Mass Flow [kg/s],UNZ_1::Des Latent Cool Mass Flow [kg/s],UNZ_1::Des Heat Load No DOAS [W],UNZ_1::Des Sens Cool Load No DOAS [W],UNZ_1::Des Latent Heat Load No DOAS [W],UNZ_1::Des Latent Cool Load No DOAS [W],UNZ_1:SHANGHAI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],UNZ_1:SHANGHAI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],UNZ_1:CSHANGHAI ANN CLG .4% CONDNS DB:Cooling Zone Temperature [C],UNZ_1:CSHANGHAI ANN CLG .4% CONDNS DB:Cooling Zone Relative Humidity [%]
22:40:00,0.000000E+00,1.901791E+03,0.000000E+00,2.073744E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550461E+01,2.199845E+01,4.749915E+01,3.742541E+02,2.571527E+02,1.063857E-02,2.803868E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199898E+01,4.798982E+01
22:50:00,0.000000E+00,1.898290E+03,0.000000E+00,2.069926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550463E+01,2.199845E+01,4.750045E+01,3.742484E+02,2.552438E+02,1.063841E-02,2.783055E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199898E+01,4.799827E+01
23:00:00,0.000000E+00,1.894921E+03,0.000000E+00,2.066254E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550465E+01,2.199845E+01,4.750173E+01,3.742438E+02,2.534079E+02,1.063828E-02,2.763037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199898E+01,4.800653E+01
23:10:00,0.000000E+00,1.891668E+03,0.000000E+00,2.062707E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550467E+01,2.199844E+01,4.750297E+01,3.742401E+02,2.516374E+02,1.063817E-02,2.743734E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199898E+01,4.801467E+01
23:20:00,0.000000E+00,1.888508E+03,0.000000E+00,2.059261E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550468E+01,2.199844E+01,4.750420E+01,3.742371E+02,2.499212E+02,1.063809E-02,2.725021E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199898E+01,4.802273E+01
23:30:00,0.000000E+00,1.885416E+03,0.000000E+00,2.055891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550469E+01,2.199844E+01,4.750542E+01,3.742346E+02,2.482478E+02,1.063802E-02,2.706776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199897E+01,4.803076E+01
23:40:00,0.000000E+00,1.882377E+03,0.000000E+00,2.052577E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550470E+01,2.199844E+01,4.750664E+01,3.742327E+02,2.466078E+02,1.063796E-02,2.688895E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199897E+01,4.803877E+01
23:50:00,0.000000E+00,1.879376E+03,0.000000E+00,2.049304E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550470E+01,2.199844E+01,4.750784E+01,3.742311E+02,2.449936E+02,1.063792E-02,2.671295E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199897E+01,4.804680E+01
24:00:00,0.000000E+00,1.876403E+03,0.000000E+00,2.046063E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200062E+01,4.550471E+01,2.199844E+01,4.750905E+01,3.742298E+02,2.433994E+02,1.063788E-02,2.653913E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.597250E+01,1.000000E+02,2.199897E+01,4.805486E+01
Peak,3.755998E+02,2.158573E+03,1.068202E-02,2.353728E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,4.579674E+02,5.048961E+02,1.301748E-02,5.505062E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,8.902820E-03,1.961691E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,1.084929E-02,4.588140E-02,,,0.000000E+00,0.000000E+00,,,,,,,,
