city,scenario,schedule_start,schedule_end,photoperiod,optimal_pv_area [m²],optimal_battery_capacity [kWh],capital_cost [$],annual_savings [$/year],payback_period [years],lcoe [$/kWh],grid_cost [$/year],pv_depreciation [$/year],battery_depreciation [$/year],annual_maintenance [$/year],annual_pv_generation [kWh/year],annual_pv_used [kWh/year],annual_grid_import [kWh/year],annual_grid_export [kWh/year],annual_battery_charge [kWh/year],annual_battery_discharge [kWh/year],tlps [%],tlps_max [%],is_feasible,is_optimal,constraint_violations
default_city,independent,0,0,0,45.0,4.0,1630.728,1690.4740141293319,0.9743038143347594,0.13286982107550585,2917.290360019087,65.22912000000001,14.4,16.307280000000002,24111.02211342268,8452.370070646657,14586.451800095432,0.0,2188.6218955971945,0.0,62.614155251141554,0,False,False,Min SOC violation: 0.100; TLPS violation: 62.61%
default_city,independent,0,0,0,45.0,5.0,1720.728,1640.4894583893838,1.0594004558287669,0.1353840538216088,2967.274915759035,68.82912,18.0,17.20728,24111.02211342268,8202.447291946915,14836.374578795174,0.0,2715.1721639464886,0.0,60.85616438356164,0,False,False,Min SOC violation: 0.100; TLPS violation: 60.86%
default_city,independent,0,0,0,45.0,6.0,1810.728,1590.895554179432,1.1495633859780914,0.13788133033912556,3016.868819968987,72.42912,21.6,18.107280000000003,24111.02211342268,7954.477770897158,15084.344099844931,0.0,3237.606159333353,0.0,59.280821917808225,0,False,False,Min SOC violation: 0.100; TLPS violation: 59.28%
default_city,independent,0,0,0,45.0,7.0,1900.728,1542.1949680975144,1.2448071221294592,0.14033983238574937,3065.5694060509045,76.02912,25.2,19.00728,24111.02211342268,7710.974840487568,15327.847030254521,0.0,3750.6252945932392,0.0,58.07077625570777,0,False,False,Min SOC violation: 0.100; TLPS violation: 58.07%
default_city,independent,0,0,0,45.0,8.0,1990.728,1494.3955418211654,1.345450534166953,0.14275921959348856,3113.3688323272536,79.62912,28.8,19.90728,24111.02211342268,7471.977709105822,15566.844161636267,0.0,4254.14626661084,0.0,57.24885844748858,0,False,False,Min SOC violation: 0.100; TLPS violation: 57.25%
default_city,independent,0,0,0,45.0,9.0,2080.728,1447.3043159065924,1.4520341416128486,0.14514786736647062,3160.4600582418266,83.22912000000001,32.4,20.80728,24111.02211342268,7236.521579532955,15802.300291209134,0.0,4750.202814270426,0.0,56.10730593607306,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.11%
default_city,independent,0,0,0,45.0,10.0,2170.728,1400.5387630893874,1.565422777134567,0.14752237929955614,3207.2256110590315,86.82912,36.0,21.70728,24111.02211342268,7002.6938154469335,16036.128055295156,0.0,5242.828140870462,0.0,55.00000000000001,0,False,False,Min SOC violation: 0.100; TLPS violation: 55.00%
default_city,independent,0,0,0,45.0,11.0,2260.728,1354.1551522897007,1.6861696210653383,0.14988031304042068,3253.6092218587182,90.42912,39.6,22.607280000000003,24111.02211342268,6770.775761448498,16268.046109293591,0.0,5731.428917829409,0.0,54.08675799086758,0,False,False,Min SOC violation: 0.100; TLPS violation: 54.09%
default_city,independent,0,0,0,45.0,12.0,2350.728,1308.166773937829,1.8149331777118167,0.1522210917179738,3299.59760021059,94.02912,43.2,23.50728,24111.02211342268,6540.833869689141,16497.98800105295,0.0,6215.864037568311,0.0,53.230593607305934,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.23%
default_city,independent,0,0,0,45.0,13.0,2440.728,1262.3815582192683,1.9527655992355841,0.1545530521219862,3345.3828159291506,97.62912,46.8,24.40728,24111.02211342268,6311.907791096339,16726.91407964575,0.0,6698.159251349083,0.0,52.03196347031963,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 52.03%
default_city,independent,0,0,0,45.0,14.0,2530.728,1216.9386375009053,2.100381400699917,0.15687015521245554,3390.8257366475136,101.22912000000001,50.4,25.30728,24111.02211342268,6084.693187504523,16954.128683237566,0.0,7176.848225568348,0.0,51.00456621004567,0,False,False,Min SOC violation: 0.100; TLPS violation: 51.00%
default_city,independent,0,0,0,45.0,15.0,2620.728,1171.5024631604051,2.259436376138097,0.15918696547641215,3436.261910988014,104.82912,54.0,26.20728,24111.02211342268,5857.5123158020215,17181.309554940068,0.0,7655.467172352205,0.0,50.29680365296804,0,False,False,Min SOC violation: 0.100; TLPS violation: 50.30%
default_city,independent,0,0,0,45.0,16.0,2710.728,1126.3665249179785,2.4306788415958724,0.16149074399335686,3481.3978492304404,108.42912,57.6,27.107280000000003,24111.02211342268,5631.832624589886,17406.989246152203,0.0,8130.922439660589,0.0,49.15525114155251,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.16%
default_city,independent,0,0,0,45.0,17.0,2800.728,1081.4788240474304,2.6156178161801344,0.16378374776785715,3526.2855501009885,112.02912,61.2,28.00728,24111.02211342268,5407.394120237146,17631.427750504943,0.0,8603.76285685518,0.0,47.933789954337904,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.93%
default_city,independent,0,0,0,45.0,18.0,2890.728,1037.1560072170118,2.81503964657566,0.16605223275214773,3570.608366931407,115.62912,64.8,28.90728,24111.02211342268,5185.780036085052,17853.041834657037,0.0,9070.64980824826,0.0,47.214611872146115,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.21%
default_city,independent,0,0,0,45.0,19.0,2980.728,993.2751146141377,3.030917855190117,0.16830153601655595,3614.4892595342812,119.22912000000001,68.4,29.807280000000002,24111.02211342268,4966.3755730706835,18072.446297671406,0.0,9532.878900242848,0.0,46.3013698630137,0,False,False,Min SOC violation: 0.100; TLPS violation: 46.30%
default_city,independent,0,0,0,45.0,20.0,3070.728,950.1307049673355,3.26421961082357,0.1705188722402793,3657.6336691810834,122.82912,72.0,30.70728,24111.02211342268,4750.6535248366745,18288.168345905415,0.0,9987.346125519054,0.0,45.05707762557078,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.06%
default_city,independent,0,0,0,50.0,0.0,1411.92,1934.9604939148303,0.7369862095296965,0.12141996513130547,2672.8038802335886,56.476800000000004,0.0,14.119200000000001,26790.02457046965,9674.802469574146,13364.019401167943,0.0,0.0,0.0,65.95890410958904,0,False,False,TLPS violation: 65.96%
default_city,independent,0,0,0,50.0,1.0,1501.92,1879.8129639808935,0.8069628357001895,0.12415829675811318,2727.9514101675254,60.076800000000006,3.6,15.019200000000001,26790.02457046965,9399.064819904463,13639.757050837627,0.0,580.9710924443643,0.0,64.6689497716895,0,False,False,Min SOC violation: 0.100; TLPS violation: 64.67%
default_city,independent,0,0,0,50.0,2.0,1591.92,1826.956879693691,0.8800641207632507,0.12679716819292003,2780.807494454728,63.6768,7.2,15.919200000000002,26790.02457046965,9134.78439846845,13904.03747227364,0.0,1137.7896659839398,0.0,63.789954337899545,0,False,False,Min SOC violation: 0.100; TLPS violation: 63.79%
default_city,independent,0,0,0,50.0,3.0,1681.92,1775.0517986091777,0.9570082412981009,0.12939476133632724,2832.7125755392412,67.27680000000001,10.8,16.819200000000002,26790.02457046965,8875.258993045883,14163.562877696206,0.0,1684.5846061265638,0.0,62.671232876712324,0,False,False,Min SOC violation: 0.100; TLPS violation: 62.67%
default_city,independent,0,0,0,50.0,4.0,1771.92,1723.9348564604707,1.0381130083270267,0.13195814531139116,2883.8295176879483,70.8768,14.4,17.7192,26790.02457046965,8619.67428230235,14419.147588439739,0.0,2223.0730768220287,0.0,61.55251141552511,0,False,False,Min SOC violation: 0.100; TLPS violation: 61.55%
default_city,independent,0,0,0,50.0,5.0,1861.92,1672.9920668482096,1.1240574520731552,0.13451397019608902,2934.7723073002094,74.4768,18.0,18.6192,26790.02457046965,8364.960334241046,14673.861536501043,0.0,2759.727313720153,0.0,59.73744292237443,0,False,False,Min SOC violation: 0.100; TLPS violation: 59.74%
default_city,independent,0,0,0,50.0,6.0,1951.92,1622.3854526316313,1.2151484696822061,0.13705520338866098,2985.3789215167876,78.0768,21.6,19.5192,26790.02457046965,8111.927263158153,14926.894607583936,0.0,3292.840126097295,0.0,58.162100456621005,0,False,False,Min SOC violation: 0.100; TLPS violation: 58.16%
default_city,independent,0,0,0,50.0,7.0,2041.92,1572.553187799267,1.311459107393481,0.1395628259483387,3035.211186349152,81.6768,25.2,20.4192,26790.02457046965,7862.765938996334,15176.055931745756,0.0,3817.7919600376013,0.0,56.80365296803653,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.80%
default_city,independent,0,0,0,50.0,8.0,2131.92,1523.16756407278,1.4136587797618791,0.14205106205204304,3084.596810075639,85.27680000000001,28.8,21.319200000000002,26790.02457046965,7615.837820363895,15422.984050378194,0.0,4338.036697242231,0.0,56.02739726027397,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.03%
default_city,independent,0,0,0,50.0,9.0,2221.92,1474.2912532405448,1.5221817229582701,0.1445171914309716,3133.473120907874,88.8768,32.4,22.2192,26790.02457046965,7371.45626620272,15667.365604539369,0.0,4852.913638693809,0.0,54.95433789954338,0,False,False,Min SOC violation: 0.100; TLPS violation: 54.95%
default_city,independent,0,0,0,50.0,10.0,2311.92,1425.8552700200094,1.6376411050240969,0.14696420839112417,3181.9091041284096,92.4768,36.0,23.1192,26790.02457046965,7129.276350100039,15909.54552064205,0.0,5363.150789852249,0.0,53.5958904109589,0,False,False,Min SOC violation: 0.100; TLPS violation: 53.60%
default_city,independent,0,0,0,50.0,11.0,2401.92,1378.1317640525458,1.7603100540011234,0.14938030027806473,3229.632610095873,96.0768,39.6,24.0192,26790.02457046965,6890.658820262728,16148.163050479361,0.0,5865.879182556863,0.0,52.773972602739725,0,False,False,Min SOC violation: 0.100; TLPS violation: 52.77%
default_city,independent,0,0,0,50.0,12.0,2491.92,1330.9205921274179,1.8910513631597985,0.15177415430730531,3276.843782021001,99.6768,43.2,24.919200000000004,26790.02457046965,6654.602960637083,16384.218910105006,0.0,6363.207770099492,0.0,51.79223744292237,0,False,False,Min SOC violation: 0.100; TLPS violation: 51.79%
default_city,independent,0,0,0,50.0,13.0,2581.92,1284.2101276115486,2.0306172206023874,0.1541462751328227,3323.5542465368703,103.27680000000001,46.8,25.819200000000002,26790.02457046965,6421.050638057743,16617.771232684347,0.0,6855.260009375069,0.0,50.5593607305936,0,False,False,Min SOC violation: 0.100; Max SOC violation: 0.900; TLPS violation: 50.56%
default_city,independent,0,0,0,50.0,14.0,2671.92,1237.7662125941843,2.180249527367556,0.15650682637808994,3369.9981615542347,106.8768,50.4,26.7192,26790.02457046965,6188.831062970916,16849.990807771173,0.0,7344.5044235294945,0.0,49.46347031963471,0,False,False,Min SOC violation: 0.100; TLPS violation: 49.46%
default_city,independent,0,0,0,50.0,15.0,2761.92,1191.5352311727397,2.3411302721233542,0.15885813524121128,3416.229142975679,110.4768,54.0,27.6192,26790.02457046965,5957.676155863697,17081.145714878392,0.0,7831.505083501037,0.0,48.75570776255708,0,False,False,Min SOC violation: 0.100; TLPS violation: 48.76%
default_city,independent,0,0,0,50.0,16.0,2851.92,1145.6221415083382,2.514301265343548,0.16119564601349157,3462.1422326400807,114.0768,57.6,28.5192,26790.02457046965,5728.110707541688,17310.7111632004,0.0,8315.156668289732,0.0,47.682648401826484,0,False,False,Min SOC violation: 0.100; TLPS violation: 47.68%
default_city,independent,0,0,0,50.0,17.0,2941.92,1099.9778441566477,2.7012718626874923,0.16352148985617712,3507.786529991771,117.6768,61.2,29.419200000000004,26790.02457046965,5499.889220783232,17538.932649958857,0.0,8795.976894216397,0.0,46.54109589041096,0,False,False,Min SOC violation: 0.100; TLPS violation: 46.54%
default_city,independent,0,0,0,50.0,18.0,3031.92,1054.5434464181958,2.9038530469285386,0.1658382230067268,3553.220927730223,121.27680000000001,64.8,30.319200000000002,26790.02457046965,5272.717232090978,17766.10463865111,0.0,9274.585978553321,0.0,45.77625570776256,0,False,False,Min SOC violation: 0.100; TLPS violation: 45.78%
default_city,independent,0,0,0,50.0,19.0,3121.92,1009.1956716937648,3.1244081682474794,0.1681511962855909,3598.568702454654,124.8768,68.4,31.2192,26790.02457046965,5045.978358468816,17992.843512273274,0.0,9752.283128753224,0.0,44.78310502283105,0,False,False,Min SOC violation: 0.100; TLPS violation: 44.78%
default_city,independent,0,0,0,50.0,20.0,3211.92,964.0848320562627,3.3648897816190124,0.17045388539765774,3643.679542092156,128.4768,72.0,32.1192,26790.02457046965,4820.424160281313,18218.397710460777,0.0,10227.484607045431,0.0,43.49315068493151,0,False,False,Min SOC violation: 0.100; TLPS violation: 43.49%
default_city,independent,0,0,0,55.0,0.0,1553.112,1965.863707132724,0.797940932684452,0.12061930325182403,2641.900667015695,62.124480000000005,0.0,15.531120000000001,29469.027027516608,9829.318535663615,13209.503335078474,0.0,0.0,0.0,64.61187214611871,0,False,False,TLPS violation: 64.61%
default_city,independent,0,0,0,55.0,1.0,1643.112,1910.2783089475506,0.8687441574491359,0.12337664054887358,2697.4860652008683,65.72448,3.6,16.43112,29469.027027516608,9551.391544737748,13487.430326004342,0.0,585.589678401914,0.0,63.53881278538813,0,False,False,Min SOC violation: 0.100; TLPS violation: 63.54%
default_city,independent,0,0,0,55.0,2.0,1733.112,1856.2641375497706,0.9429924785976569,0.12606577875153327,2751.5002365986484,69.32448000000001,7.2,17.331120000000002,29469.027027516608,9281.320687748846,13757.501182993243,0.0,1154.6178042609783,0.0,62.648401826484026,0,False,False,Min SOC violation: 0.100; TLPS violation: 62.65%
default_city,independent,0,0,0,55.0,3.0,1823.112,1803.5350249342246,1.0209633273227696,0.12869913898128085,2804.2293492141944,72.92448,10.8,18.23112,29469.027027516608,9017.67512467112,14021.14674607097,0.0,1710.1010442175827,0.0,61.47260273972602,0,False,False,Min SOC violation: 0.100; TLPS violation: 61.47%
default_city,independent,0,0,0,55.0,4.0,1913.112,1751.5703870959492,1.1031489994550552,0.13129931718542137,2856.1939870524698,76.52448,14.4,19.131120000000003,29469.027027516608,8757.85193547974,14280.969935262348,0.0,2257.5270390834617,0.0,60.353881278538815,0,False,False,Min SOC violation: 0.100; TLPS violation: 60.35%
default_city,independent,0,0,0,55.0,5.0,2003.112,1700.22708698821,1.1899252373303881,0.1338725262270752,2907.537287160209,80.12448,18.0,20.03112,29469.027027516608,8501.135434941047,14537.686435801043,0.0,2798.4054924026,0.0,58.550228310502284,0,False,False,Min SOC violation: 0.100; TLPS violation: 58.55%
default_city,independent,0,0,0,55.0,6.0,2093.112,1649.1994542220318,1.281860186521373,0.13643203372863583,2958.564919926387,83.72448,21.6,20.93112,29469.027027516608,8245.997271110156,14792.824599631933,0.0,3335.9591272460425,0.0,56.94063926940639,0,False,False,Min SOC violation: 0.100; TLPS violation: 56.94%
default_city,independent,0,0,0,55.0,7.0,2183.112,1598.1968278136806,1.3796442851262214,0.1389904558293036,3009.5675463347384,87.32448000000001,25.2,21.831120000000002,29469.027027516608,7990.984139068396,15047.837731673693,0.0,3873.2515380436625,0.0,55.490867579908674,0,False,False,Min SOC violation: 0.100; TLPS violation: 55.49%
