time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,shortwave_radiation,direct_radiation,diffuse_radiation,wind_speed_10m,wind_direction_10m,rain
2024-01-01 03:00:00,17.904501,84.22913,15.2045,931.30164,100.0,0.0,0.0,0.0,11.090103,103.13403,0.0
2024-01-01 04:00:00,18.0545,82.638,15.054501,930.7944,100.0,0.0,0.0,0.0,12.224107,103.627014,0.0
2024-01-01 05:00:00,18.1045,80.542984,14.7045,930.25903,99.0,0.0,0.0,0.0,10.464798,93.945114,0.0
2024-01-01 06:00:00,17.5545,83.38018,14.7045,929.55597,95.0,0.0,0.0,0.0,9.3876505,85.60138,0.0
2024-01-01 07:00:00,17.0545,86.892914,14.8545,929.4156,100.0,0.0,0.0,0.0,8.089993,110.854546,0.0
2024-01-01 08:00:00,17.3045,85.805336,14.9045,929.6688,100.0,0.0,0.0,0.0,9.565437,109.798965,0.0
2024-01-01 09:00:00,17.4545,85.82056,15.054501,929.61926,100.0,14.0,1.0,13.0,12.7279215,98.13002,0.0
2024-01-01 10:00:00,19.3545,76.18673,15.054501,930.6066,100.0,148.0,60.0,88.0,15.226764,96.78888,0.0
2024-01-01 11:00:00,21.2045,68.61663,15.2045,931.2994,100.0,373.0,244.0,129.0,14.618837,99.926186,0.0
2024-01-01 12:00:00,23.6045,58.167973,14.9045,931.76776,92.0,572.0,361.0,211.0,16.215992,92.544754,0.0
2024-01-01 13:00:00,23.7545,61.266903,15.8545,932.1751,100.0,441.0,81.0,360.0,13.32,108.92474,0.0
2024-01-01 14:00:00,24.2545,60.79721,16.2045,932.2178,53.0,566.0,207.0,359.0,10.594036,99.78234,0.1
2024-01-01 15:00:00,25.4545,55.521835,15.9045,931.8965,44.0,819.0,579.0,240.0,11.720751,132.5104,0.1
2024-01-01 16:00:00,26.5545,53.197407,16.2545,931.0868,39.0,947.0,719.0,228.0,14.186923,144.29323,0.1
2024-01-01 17:00:00,25.904501,56.88499,16.7045,930.08887,75.0,814.0,496.0,318.0,17.709658,153.43501,0.2
2024-01-01 18:00:00,25.2545,59.49939,16.8045,929.5492,29.0,495.0,212.0,283.0,19.826164,150.64235,0.0
2024-01-01 19:00:00,24.2045,66.429474,17.5545,928.81055,23.0,521.0,286.0,235.0,24.627789,142.12495,0.0
2024-01-01 20:00:00,23.3545,67.52638,17.0045,928.5825,18.0,464.0,362.0,102.0,23.233252,139.39879,0.0
2024-01-01 21:00:00,21.8045,74.18969,17.0045,928.16327,19.0,243.0,175.0,68.0,22.159746,136.97493,0.0
2024-01-01 22:00:00,20.3545,81.613594,17.1045,928.5005,15.0,49.0,29.0,20.0,18.864824,138.09415,0.0
2024-01-01 23:00:00,19.7045,85.23337,17.154501,929.0544,22.0,0.0,0.0,0.0,14.529915,131.98714,0.0
2024-01-02 00:00:00,19.404501,86.28876,17.0545,929.9791,21.0,0.0,0.0,0.0,12.261157,130.23628,0.0
2024-01-02 01:00:00,19.7045,85.503365,17.2045,930.8865,100.0,0.0,0.0,0.0,11.792404,121.26367,0.0
2024-01-02 02:00:00,19.4545,86.84135,17.2045,931.0007,4.0,0.0,0.0,0.0,9.565437,109.798965,0.0
2024-01-02 03:00:00,18.404501,93.60679,17.3545,930.0679,3.0,0.0,0.0,0.0,7.172949,107.52566,0.0
2024-01-02 04:00:00,17.904501,95.68058,17.2045,929.1043,100.0,0.0,0.0,0.0,7.2359104,84.2895,0.0
2024-01-02 05:00:00,17.6045,95.97454,16.9545,928.5628,100.0,0.0,0.0,0.0,8.759178,80.53775,0.0
2024-01-02 06:00:00,17.4545,96.58056,16.904501,928.24615,100.0,0.0,0.0,0.0,9.0645685,83.15732,0.0
2024-01-02 07:00:00,17.3545,97.192406,16.904501,928.2181,100.0,0.0,0.0,0.0,9.47012,81.25392,0.0
2024-01-02 08:00:00,17.3545,97.192406,16.904501,928.2181,100.0,0.0,0.0,0.0,12.313893,74.74483,0.0
2024-01-02 09:00:00,17.8545,92.98862,16.7045,928.358,100.0,13.0,1.0,12.0,15.646544,66.97448,0.0
2024-01-02 10:00:00,19.154501,84.63619,16.5045,928.90265,99.0,129.0,36.0,93.0,16.45007,66.80139,0.0
2024-01-02 11:00:00,20.654501,77.8638,16.654501,929.7739,99.0,276.0,77.0,199.0,11.874544,75.96373,0.0
2024-01-02 12:00:00,22.8545,68.94082,16.8545,930.0982,6.0,525.0,269.0,256.0,9.826088,81.57312,0.0
2024-01-02 13:00:00,25.404501,59.91278,17.0545,929.8645,50.0,824.0,690.0,134.0,5.4833565,23.198618,0.2
2024-01-02 14:00:00,26.8045,53.09175,16.4545,929.5924,29.0,861.0,672.0,189.0,4.0249224,26.564985,0.1
2024-01-02 15:00:00,27.7545,49.265583,16.154501,929.19885,73.0,957.0,776.0,181.0,2.5455842,315.0001,0.1
2024-01-02 16:00:00,28.6045,46.14425,15.9045,928.6858,57.0,926.0,710.0,216.0,3.6,216.86998,0.2
2024-01-02 17:00:00,28.5045,46.859627,16.0545,928.2924,53.0,847.0,637.0,210.0,10.383987,146.3099,0.4
2024-01-02 18:00:00,26.3045,58.0731,17.404501,927.4412,79.0,791.0,620.0,171.0,18.440998,141.34016,0.8
2024-01-02 19:00:00,25.3045,68.98294,19.2045,926.7182,31.0,604.0,474.0,130.0,22.473343,144.78232,0.1
2024-01-02 20:00:00,23.8545,73.37853,18.8045,926.69916,100.0,444.0,332.0,112.0,23.933908,136.2188,0.1
2024-01-02 21:00:00,23.1045,74.64151,18.3545,926.95636,100.0,186.0,90.0,96.0,17.566378,134.16977,0.0
2024-01-02 22:00:00,21.404501,81.234085,18.0545,927.68787,82.0,44.0,21.0,23.0,17.581125,132.5104,0.0
2024-01-02 23:00:00,21.2545,82.24226,18.1045,928.197,46.0,0.0,0.0,0.0,14.565548,129.98683,0.0
2024-01-03 00:00:00,20.9545,83.246315,18.0045,928.75653,100.0,0.0,0.0,0.0,12.181625,108.970505,0.0
2024-01-03 01:00:00,20.154501,88.00623,18.1045,928.7204,99.0,0.0,0.0,0.0,6.87779,96.00892,0.0
2024-01-03 02:00:00,19.8045,90.78519,18.2545,928.44104,88.0,0.0,0.0,0.0,5.2416787,105.945465,0.0
2024-01-03 03:00:00,19.2545,94.23631,18.3045,927.73944,40.0,0.0,0.0,0.0,5.1544156,102.09474,0.0
2024-01-03 04:00:00,19.2545,94.23631,18.3045,927.1898,99.0,0.0,0.0,0.0,4.0249224,116.56499,0.0
2024-01-03 05:00:00,19.0545,95.41802,18.3045,926.9515,100.0,0.0,0.0,0.0,5.0142193,111.03758,0.0
2024-01-03 06:00:00,18.904501,96.61767,18.3545,926.6354,100.0,0.0,0.0,0.0,5.154415,114.775116,0.0
2024-01-03 07:00:00,19.0045,96.620224,18.4545,926.5712,100.0,0.0,0.0,0.0,6.4799995,90.0,0.0
2024-01-03 08:00:00,19.0545,96.621475,18.5045,926.4935,100.0,0.0,0.0,0.0,8.209263,74.74483,0.0
2024-01-03 09:00:00,19.2545,95.72406,18.5545,927.00665,100.0,13.0,2.0,11.0,8.654986,73.07241,0.0
2024-01-03 10:00:00,20.8045,87.23959,18.6045,927.7075,97.0,141.0,53.0,88.0,8.891343,58.240574,0.0
2024-01-03 11:00:00,22.8545,75.542435,18.3045,928.44775,83.0,343.0,194.0,149.0,4.5820518,44.999897,0.0
2024-01-03 12:00:00,24.9545,66.79254,18.3545,928.82733,41.0,582.0,431.0,151.0,2.5455842,8.130019,0.0
2024-01-03 13:00:00,26.8545,64.325455,19.5545,928.8711,98.0,742.0,521.0,221.0,6.6185193,337.6198,0.0
2024-01-03 14:00:00,28.404501,58.026127,19.3545,928.6338,76.0,911.0,746.0,165.0,8.39657,329.03632,0.0
2024-01-03 15:00:00,29.404501,51.768627,18.4545,927.9745,100.0,851.0,608.0,243.0,12.413477,299.5387,0.0
2024-01-03 16:00:00,29.2045,49.959694,17.7045,927.096,100.0,390.0,77.0,313.0,12.245293,294.30453,0.0
2024-01-03 17:00:00,23.5545,78.04685,19.5045,926.9856,100.0,315.0,64.0,251.0,15.893093,166.9081,6.8
2024-01-03 18:00:00,24.7045,82.15306,21.4545,926.9257,100.0,691.0,481.0,210.0,19.66536,156.2505,5.8
2024-01-03 19:00:00,22.3045,87.645164,20.154501,926.37384,100.0,205.0,3.0,202.0,17.31746,159.30447,3.0
2024-01-03 20:00:00,22.6045,83.17802,19.6045,926.27155,100.0,183.0,11.0,172.0,16.862455,163.8865,2.4
2024-01-03 21:00:00,21.654501,85.7011,19.154501,926.83936,100.0,77.0,2.0,75.0,19.694992,149.21593,5.5
2024-01-03 22:00:00,21.2045,91.443924,19.7545,927.35864,89.0,18.0,0.0,18.0,13.779114,146.7251,0.5
2024-01-03 23:00:00,20.5045,96.3591,19.904501,927.7169,87.0,0.0,0.0,0.0,10.739832,140.44037,0.1
2024-01-04 00:00:00,20.404501,96.655464,19.8545,928.3309,100.0,0.0,0.0,0.0,11.212135,137.60262,0.0
2024-01-04 01:00:00,20.404501,96.35636,19.8045,928.4224,98.0,0.0,0.0,0.0,6.849467,183.01273,0.0
2024-01-04 02:00:00,20.3045,96.65298,19.7545,928.30365,100.0,0.0,0.0,0.0,5.771239,183.57626,0.0
2024-01-04 03:00:00,20.404501,96.05804,19.7545,927.96436,100.0,0.0,0.0,0.0,5.937272,194.03627,0.1
2024-01-04 04:00:00,20.5045,92.54647,19.2545,927.4421,100.0,0.0,0.0,0.0,12.904882,202.98874,0.2
2024-01-04 05:00:00,20.0045,93.68199,18.9545,927.2134,100.0,0.0,0.0,0.0,12.768586,201.5015,0.0
2024-01-04 06:00:00,19.8545,93.96803,18.8545,926.8973,100.0,0.0,0.0,0.0,10.24578,198.43504,0.0
2024-01-04 07:00:00,20.0545,93.68431,19.0045,926.86053,100.0,0.0,0.0,0.0,10.495713,202.1664,0.0
2024-01-04 08:00:00,20.2045,92.8192,19.0045,927.08514,100.0,0.0,0.0,0.0,10.739833,193.57045,0.1
2024-01-04 09:00:00,20.3045,92.82445,19.1045,927.29584,100.0,7.0,0.0,7.0,12.371645,188.3658,0.1
2024-01-04 10:00:00,20.6045,90.555725,19.0045,927.6529,90.0,49.0,0.0,49.0,14.917212,188.32556,0.2
2024-01-04 11:00:00,21.8045,85.184105,19.2045,928.4383,100.0,253.0,77.0,176.0,17.81909,188.13002,0.1
2024-01-04 12:00:00,23.2045,77.75292,19.1045,929.0005,94.0,437.0,214.0,223.0,16.563911,181.24533,0.2
2024-01-04 13:00:00,23.7545,82.54451,20.6045,929.4237,66.0,615.0,391.0,224.0,16.203999,181.273,0.4
2024-01-04 14:00:00,24.4545,78.17794,20.404501,929.2443,100.0,818.0,627.0,191.0,18.374111,182.2457,0.1
2024-01-04 15:00:00,25.3045,72.04882,19.904501,928.9203,22.0,719.0,407.0,312.0,20.523155,181.00507,0.1
2024-01-04 16:00:00,25.154501,73.37328,20.0545,928.7888,29.0,1021.0,875.0,146.0,23.177402,173.75818,0.2
2024-01-04 17:00:00,24.404501,75.789795,19.8545,928.3137,36.0,906.0,720.0,186.0,26.576681,171.43094,0.4
2024-01-04 18:00:00,23.7045,78.068794,19.654501,928.0346,35.0,635.0,436.0,199.0,27.645092,171.76447,0.1
2024-01-04 19:00:00,23.1045,79.947426,19.4545,927.8733,31.0,591.0,436.0,155.0,26.717722,165.96373,0.1
2024-01-04 20:00:00,22.5045,80.61721,19.0045,927.52795,58.0,402.0,267.0,135.0,27.155552,165.41104,0.2
2024-01-04 21:00:00,21.3045,85.39865,18.7545,927.56903,47.0,194.0,116.0,78.0,23.452555,162.12122,0.1
2024-01-04 22:00:00,20.2545,90.248985,18.6045,928.2898,75.0,41.0,20.0,21.0,17.309973,163.0724,0.2
2024-01-04 23:00:00,20.0045,91.65529,18.6045,928.7708,100.0,0.0,0.0,0.0,17.193533,160.42679,0.2
2024-01-05 00:00:00,19.7045,93.37546,18.6045,929.146,100.0,0.0,0.0,0.0,15.042659,158.96242,0.1
2024-01-05 01:00:00,19.8545,92.510895,18.6045,929.4623,49.0,0.0,0.0,0.0,14.512064,156.61476,0.0
2024-01-05 02:00:00,19.5545,94.840454,18.7045,929.2881,59.0,0.0,0.0,0.0,12.43434,157.8905,0.0
2024-01-05 03:00:00,19.404501,96.63034,18.8545,928.88,97.0,0.0,0.0,0.0,11.631956,158.19853,0.0
2024-01-05 04:00:00,19.5045,94.54235,18.6045,928.175,100.0,0.0,0.0,0.0,11.720751,169.3804,0.0
2024-01-05 05:00:00,19.5545,93.07608,18.404501,927.7309,100.0,0.0,0.0,0.0,13.661038,161.56496,0.1
2024-01-05 06:00:00,19.7045,91.06388,18.2045,927.2223,100.0,0.0,0.0,0.0,13.1041975,159.07542,0.1
2024-01-05 07:00:00,19.4545,93.071,18.3045,927.42834,100.0,0.0,0.0,0.0,10.966713,156.80138,0.0
2024-01-05 08:00:00,19.3045,93.94344,18.3045,927.5701,45.0,0.0,0.0,0.0,9.387651,147.52882,0.0
2024-01-05 09:00:00,19.5045,93.07354,18.3545,928.08344,63.0,10.0,3.0,7.0,9.693296,158.19853,0.0
2024-01-05 10:00:00,20.2045,89.68212,18.4545,928.551,88.0,118.0,52.0,66.0,13.009903,165.5792,0.0
2024-01-05 11:00:00,21.4545,82.26674,18.3045,929.07623,93.0,273.0,114.0,159.0,12.245293,155.69547,0.2
2024-01-05 12:00:00,22.6045,76.9373,18.3545,929.7555,38.0,386.0,133.0,253.0,11.91812,154.98314,0.2
2024-01-05 13:00:00,23.4545,72.85152,18.3045,929.8933,30.0,673.0,502.0,171.0,9.793058,162.89719,0.2
2024-01-05 14:00:00,24.3045,74.60692,19.5045,929.8462,32.0,827.0,613.0,214.0,11.923557,151.11351,0.2
2024-01-05 15:00:00,24.8545,72.642494,19.6045,929.71814,96.0,909.0,691.0,218.0,13.5515,163.0091,0.0
2024-01-05 16:00:00,25.2045,69.61111,19.2545,929.53613,96.0,923.0,677.0,246.0,13.32,161.07526,0.0
2024-01-05 17:00:00,24.8545,68.46646,18.654501,929.25946,97.0,656.0,264.0,392.0,15.226764,173.21112,0.0
2024-01-05 18:00:00,23.154501,73.48824,18.154501,928.6205,48.0,475.0,268.0,207.0,16.862455,163.8865,0.2
2024-01-05 19:00:00,22.1045,80.81685,18.654501,928.1532,62.0,476.0,304.0,172.0,21.9718,161.86183,0.1
2024-01-05 20:00:00,22.5045,77.89253,18.4545,928.078,56.0,354.0,214.0,140.0,22.59699,157.52052,0.1
2024-01-05 21:00:00,21.2545,83.28116,18.3045,928.0137,70.0,180.0,86.0,94.0,20.188908,148.86108,0.1
2024-01-05 22:00:00,20.3545,86.65274,18.0545,928.4089,39.0,43.0,21.0,22.0,15.696165,143.39284,0.0
2024-01-05 23:00:00,19.7545,90.78184,18.2045,929.15985,53.0,0.0,0.0,0.0,12.7279215,135.0001,0.0
2024-01-06 00:00:00,19.5045,91.91296,18.154501,929.6406,54.0,0.0,0.0,0.0,10.296251,126.46933,0.0
2024-01-06 01:00:00,19.5545,93.95464,18.5545,930.1125,99.0,0.0,0.0,0.0,10.587918,125.311295,0.0
2024-01-06 02:00:00,19.2545,94.82896,18.404501,930.02924,95.0,0.0,0.0,0.0,7.9932966,125.837746,0.0
2024-01-06 03:00:00,19.0545,95.71764,18.3545,929.33276,100.0,0.0,0.0,0.0,6.696387,126.25393,0.0
2024-01-06 04:00:00,19.0045,96.016624,18.3545,928.6777,84.0,0.0,0.0,0.0,8.557102,112.24908,0.0
2024-01-06 05:00:00,19.1045,94.22991,18.154501,928.2476,76.0,0.0,0.0,0.0,9.659814,116.56499,0.0
2024-01-06 06:00:00,18.5045,96.91168,18.0045,927.89795,100.0,0.0,0.0,0.0,6.6087217,119.357666,0.0
2024-01-06 07:00:00,18.2545,97.21145,17.8045,928.01166,100.0,0.0,0.0,0.0,5.634891,116.56499,0.0
2024-01-06 08:00:00,18.3045,96.90702,17.8045,928.3002,100.0,0.0,0.0,0.0,5.0142193,111.03758,0.0
2024-01-06 09:00:00,19.0545,94.22773,18.1045,928.96643,100.0,10.0,2.0,8.0,8.311245,94.96966,0.0
2024-01-06 10:00:00,20.1045,87.4505,17.9545,929.5312,30.0,106.0,26.0,80.0,11.165805,88.15243,0.0
2024-01-06 11:00:00,21.5545,78.73828,17.7045,930.11163,53.0,268.0,115.0,153.0,11.928989,95.19434,0.0
2024-01-06 12:00:00,23.0045,70.960846,17.4545,930.4138,56.0,479.0,248.0,231.0,10.739833,103.57046,0.0
2024-01-06 13:00:00,24.0545,66.81902,17.5045,930.51306,93.0,559.0,195.0,364.0,8.669949,85.23644,0.0
2024-01-06 14:00:00,25.154501,62.171497,17.404501,930.4403,29.0,890.0,666.0,224.0,6.130579,93.366394,0.2
2024-01-06 15:00:00,26.0545,59.874477,17.654501,930.4039,17.0,998.0,850.0,148.0,6.9247384,117.89718,0.0
2024-01-06 16:00:00,26.5045,59.978664,18.1045,930.3394,23.0,975.0,805.0,170.0,10.44,136.39711,0.0
2024-01-06 17:00:00,25.7545,60.947754,17.654501,929.7739,62.0,864.0,678.0,186.0,15.408671,142.59457,0.7
2024-01-06 18:00:00,25.0545,67.02244,18.5045,929.22095,52.0,776.0,611.0,165.0,15.7908325,155.77226,0.6
2024-01-06 19:00:00,25.1045,69.80919,19.2045,928.6838,53.0,590.0,420.0,170.0,16.375053,146.65927,0.0
2024-01-06 20:00:00,23.8045,76.16703,19.3545,928.33673,33.0,454.0,338.0,116.0,18.668005,140.4774,0.1
2024-01-06 21:00:00,22.4545,78.62032,18.5545,928.2478,13.0,183.0,89.0,94.0,18.899143,139.63554,0.0
2024-01-06 22:00:00,20.8545,85.08516,18.2545,928.72906,12.0,52.0,31.0,21.0,16.179987,147.72438,0.0
2024-01-06 23:00:00,19.9545,90.79525,18.404501,929.30664,17.0,0.0,0.0,0.0,12.218805,135.0001,0.0
2024-01-07 00:00:00,19.4545,93.950165,18.4545,929.71826,28.0,0.0,0.0,0.0,9.83268,113.749504,0.0
2024-01-07 01:00:00,19.0545,93.05052,17.904501,930.3402,16.0,0.0,0.0,0.0,8.209263,105.25517,0.0
2024-01-07 02:00:00,18.5045,95.09915,17.7045,930.0041,17.0,0.0,0.0,0.0,6.924738,98.97255,0.0
2024-01-07 03:00:00,18.0545,96.59597,17.5045,929.5126,23.0,0.0,0.0,0.0,7.342588,78.6901,0.0
2024-01-07 04:00:00,17.6045,98.74591,17.404501,928.83746,79.0,0.0,0.0,0.0,7.208994,92.86235,0.0
2024-01-07 05:00:00,17.7045,99.058846,17.5545,928.5906,100.0,0.0,0.0,0.0,10.086427,87.95464,0.0
2024-01-07 06:00:00,17.7045,98.74686,17.5045,928.1328,97.0,0.0,0.0,0.0,9.9571085,77.4712,0.0
2024-01-07 07:00:00,17.0545,99.36854,16.9545,927.76794,98.0,0.0,0.0,0.0,5.4119864,86.186005,0.0
2024-01-07 08:00:00,16.5045,99.3659,16.404501,927.70496,100.0,0.0,0.0,0.0,4.68,90.0,0.0
2024-01-07 09:00:00,17.0045,99.05377,16.8545,928.2114,100.0,14.0,6.0,8.0,8.287822,87.5105,0.0
2024-01-07 10:00:00,18.9545,91.30255,17.5045,929.1217,95.0,158.0,95.0,63.0,11.966954,74.2913,0.0
2024-01-07 11:00:00,21.3045,83.28694,18.3545,929.7686,34.0,377.0,262.0,115.0,10.24578,71.564964,0.0
2024-01-07 12:00:00,23.0545,79.69239,19.3545,930.1524,15.0,624.0,514.0,110.0,7.8625183,74.054535,0.0
2024-01-07 13:00:00,25.904501,70.1769,20.0545,930.91486,0.0,835.0,749.0,86.0,3.7585104,16.699326,0.0
2024-01-07 14:00:00,28.0545,57.403206,18.8545,930.65466,7.0,990.0,903.0,87.0,5.1165614,309.28937,0.0
2024-01-07 15:00:00,29.0545,48.062397,16.9545,930.27216,22.0,1000.0,879.0,121.0,8.473393,282.26477,0.0
2024-01-07 16:00:00,29.7045,45.41985,16.654501,929.8893,16.0,1057.0,952.0,105.0,8.854829,296.56497,0.0
2024-01-07 17:00:00,30.4545,43.7823,16.7545,929.4394,35.0,972.0,856.0,116.0,7.42159,292.83368,0.0
2024-01-07 18:00:00,29.0045,49.437157,17.3545,928.8815,42.0,719.0,566.0,153.0,9.826088,171.57312,0.1
2024-01-07 19:00:00,26.5545,74.51757,21.654501,928.05774,26.0,673.0,557.0,116.0,20.808498,142.73352,0.4
2024-01-07 20:00:00,26.3545,69.8287,20.404501,928.0052,14.0,391.0,283.0,108.0,14.799459,138.94528,0.0
2024-01-07 21:00:00,24.8545,79.20385,21.0045,927.97504,14.0,233.0,168.0,65.0,16.548256,135.88132,0.0
2024-01-07 22:00:00,22.7045,85.013596,20.0545,928.2238,11.0,55.0,35.0,20.0,13.783817,139.23648,0.0
2024-01-07 23:00:00,21.904501,90.08558,20.2045,928.9238,8.0,0.0,0.0,0.0,9.793059,126.027466,0.0
2024-01-08 00:00:00,21.154501,93.73521,20.1045,929.1779,7.0,0.0,0.0,0.0,5.0142193,111.03758,0.0
2024-01-08 01:00:00,21.5045,90.61695,19.904501,929.82306,22.0,0.0,0.0,0.0,6.6087217,60.64234,0.0
2024-01-08 02:00:00,21.5545,89.503944,19.7545,929.3784,9.0,0.0,0.0,0.0,9.021574,61.389645,0.0
2024-01-08 03:00:00,21.404501,89.215164,19.5545,928.7877,16.0,0.0,0.0,0.0,8.404285,43.26433,0.0
2024-01-08 04:00:00,20.9545,88.902756,19.0545,928.29834,2.0,0.0,0.0,0.0,6.9247384,27.897186,0.0
2024-01-08 05:00:00,19.8045,92.218994,18.5045,927.43335,1.0,0.0,0.0,0.0,8.209263,37.875053,0.0
2024-01-08 06:00:00,19.404501,93.36079,18.3045,926.9565,0.0,0.0,0.0,0.0,6.9153743,38.65983,0.0
2024-01-08 07:00:00,19.0045,94.52206,18.1045,926.7544,1.0,0.0,0.0,0.0,7.24486,26.564985,0.0
2024-01-08 08:00:00,18.904501,93.63042,17.8545,927.1849,0.0,0.0,0.0,0.0,8.350138,7.4313188,0.0
2024-01-08 09:00:00,19.9545,89.94526,18.2545,928.1156,0.0,13.0,7.0,6.0,5.0528407,4.085537,0.0
2024-01-08 10:00:00,22.654501,78.64898,18.7545,929.1271,0.0,169.0,124.0,45.0,6.849467,3.0127327,0.0
2024-01-08 11:00:00,25.1045,69.37555,19.1045,930.15173,0.0,401.0,335.0,66.0,8.311245,342.34976,0.0
2024-01-08 12:00:00,27.2045,62.238045,19.3545,930.79913,0.0,630.0,552.0,78.0,12.413477,330.4613,0.0
2024-01-08 13:00:00,29.3545,52.081097,18.5045,930.25824,0.0,828.0,743.0,85.0,18.709612,329.98172,0.0
2024-01-08 14:00:00,30.7545,47.45863,18.3045,930.3436,6.0,975.0,883.0,92.0,17.935081,321.51978,0.0
2024-01-08 15:00:00,31.7545,45.114025,18.404501,930.1397,19.0,1055.0,964.0,91.0,15.7908325,313.1524,0.0
2024-01-08 16:00:00,31.904501,44.872326,18.4545,929.81055,19.0,979.0,833.0,146.0,13.18308,304.9921,0.0
2024-01-08 17:00:00,32.1545,43.965324,18.3545,929.2306,15.0,954.0,820.0,134.0,11.269782,296.56497,0.0
2024-01-08 18:00:00,31.654501,43.281765,17.654501,928.1839,22.0,838.0,722.0,116.0,6.792466,302.00534,0.0
2024-01-08 19:00:00,30.3045,47.042324,17.7545,927.56323,60.0,591.0,447.0,144.0,12.074766,190.3048,0.3
2024-01-08 20:00:00,28.2545,57.81026,19.154501,927.76825,44.0,381.0,275.0,106.0,10.787993,154.2901,0.2
2024-01-08 21:00:00,28.7045,55.101772,18.8045,928.3444,34.0,192.0,118.0,74.0,5.6920996,71.564964,0.0
2024-01-08 22:00:00,26.6045,66.711945,19.904501,928.3465,44.0,52.0,31.0,21.0,6.193674,54.46224,0.0
2024-01-08 23:00:00,25.8045,70.15819,19.9545,929.14484,60.0,0.0,0.0,0.0,11.019764,38.367523,0.0
2024-01-09 00:00:00,24.5545,73.72712,19.5545,929.63794,72.0,0.0,0.0,0.0,9.605998,12.99463,0.0
2024-01-09 01:00:00,22.904501,75.78759,18.404501,929.8367,100.0,0.0,0.0,0.0,8.557102,345.3791,0.0
2024-01-09 02:00:00,22.6045,76.45629,18.2545,929.3888,74.0,0.0,0.0,0.0,9.114471,350.9098,0.0
2024-01-09 03:00:00,22.1045,77.102776,17.904501,928.79486,9.0,0.0,0.0,0.0,8.209263,344.7448,0.0
2024-01-09 04:00:00,21.4545,78.723946,17.6045,928.343,7.0,0.0,0.0,0.0,8.427383,340.0168,0.0
2024-01-09 05:00:00,20.6045,82.94369,17.6045,928.29425,2.0,0.0,0.0,0.0,6.618519,315.0001,0.0
2024-01-09 06:00:00,20.0045,86.89278,17.7545,928.496,11.0,0.0,0.0,0.0,6.4096174,321.8427,0.0
2024-01-09 07:00:00,19.0545,91.88621,17.7045,928.41693,38.0,0.0,0.0,0.0,7.8625183,344.05453,0.0
2024-01-09 08:00:00,19.3045,90.75161,17.7545,929.402,13.0,0.0,0.0,0.0,5.0911684,224.9999,0.0
2024-01-09 09:00:00,20.1045,89.11402,18.2545,929.8061,4.0,12.0,6.0,6.0,4.3498964,294.44394,0.0
2024-01-09 10:00:00,22.4545,79.61001,18.7545,930.72314,2.0,162.0,117.0,45.0,6.1305785,310.2363,0.0
2024-01-09 11:00:00,24.6045,70.370895,18.8545,931.3025,1.0,396.0,328.0,68.0,6.618519,315.0001,0.0
2024-01-09 12:00:00,26.5045,64.85346,19.3545,931.7162,0.0,626.0,547.0,79.0,4.8965297,306.02747,0.0
2024-01-09 13:00:00,27.904501,59.37012,19.2545,932.7274,52.0,821.0,734.0,87.0,15.696165,323.39282,0.0
2024-01-09 14:00:00,29.404501,53.914642,19.1045,932.29193,13.0,946.0,807.0,139.0,15.629971,321.54626,0.0
2024-01-09 15:00:00,30.654501,48.788555,18.654501,931.5125,23.0,1034.0,895.0,139.0,15.192682,323.67307,0.0
2024-01-09 16:00:00,31.6045,45.0738,18.2545,930.8368,8.0,1031.0,867.0,164.0,11.681987,326.3099,0.0
2024-01-09 17:00:00,31.9545,44.605442,18.404501,930.007,8.0,997.0,893.0,104.0,5.3999996,323.13004,0.0
2024-01-09 18:00:00,31.7545,42.766342,17.5545,929.2205,36.0,858.0,752.0,106.0,2.8116899,309.8055,0.0
2024-01-09 19:00:00,29.9545,47.99704,17.7545,928.8513,69.0,622.0,500.0,122.0,14.20062,149.53453,0.7
2024-01-09 20:00:00,26.8045,62.733383,19.1045,928.76624,97.0,334.0,198.0,136.0,4.8965297,233.97253,1.5
2024-01-09 21:00:00,26.5545,66.28948,19.7545,929.25104,99.0,166.0,79.0,87.0,1.9386592,291.80148,0.0
2024-01-09 22:00:00,26.2045,69.58506,20.2045,929.9847,34.0,52.0,29.0,23.0,1.1384199,18.435053,0.0
2024-01-09 23:00:00,25.0545,79.96363,21.3545,930.41364,36.0,0.0,0.0,0.0,5.315336,118.30067,0.0
2024-01-10 00:00:00,24.2045,86.744965,21.8545,930.9203,9.0,0.0,0.0,0.0,4.802999,102.99462,0.0
2024-01-10 01:00:00,23.0045,87.70616,20.8545,931.60583,97.0,0.0,0.0,0.0,3.8268526,318.81415,0.1
2024-01-10 02:00:00,22.5045,83.94485,19.654501,931.10345,94.0,0.0,0.0,0.0,6.9153743,321.34018,0.0
2024-01-10 03:00:00,21.5545,87.852,19.4545,930.4783,18.0,0.0,0.0,0.0,4.896529,342.8972,0.0
2024-01-10 04:00:00,20.904501,91.42524,19.4545,929.9342,45.0,0.0,0.0,0.0,5.3999996,306.86996,0.0
2024-01-10 05:00:00,20.7545,89.44346,18.9545,929.80145,46.0,0.0,0.0,0.0,5.1544156,257.90524,0.0
2024-01-10 06:00:00,20.2545,91.099556,18.7545,929.3892,95.0,0.0,0.0,0.0,5.3517847,317.72638,0.0
